time,x,y,z,q,x,y,z
1592167831.9394977,-0.008004299560142925,-0.03170153385638039,0.00898153385638039,0.5517985103192629,0.3537607605317803,-0.40651652601067456,-0.6364871432712274
1592167831.9494977,-0.008000859440531582,-0.03170350783237211,0.008982507832372104,0.5517141632079995,0.35387002476893104,-0.406499,-0.636511
1592167831.9594977,-0.007997403656182234,-0.03170548180836073,0.008983481808360732,0.551613018731799,0.35404207168623764,-0.40651463616721467,-0.6364929184077032
1592167831.9694977,-0.007993455704399355,-0.031708455784252174,0.008985455784252177,0.5515084012771564,0.35427906146301774,-0.40658714293859144,-0.6364051087291216
1592167831.9794977,-0.007988507752616503,-0.03171085952028718,0.008987,0.5514394047971283,0.35450897601435893,-0.4066518761622974,-0.6362959417529641
1592167831.9894977,-0.007982752328762888,-0.031713000000000005,0.008988403736035199,0.5514323606495135,0.35469945405039344,-0.40662604308652167,-0.6362116206703106
1592167831.9994977,-0.007972363671723437,-0.031715375450147534,0.008990375450147532,0.5516717181805392,0.3547447436979346,-0.40663791686372047,-0.6359718955657726
1592167832.0094976,-0.007938614709197933,-0.031716999999999995,0.008991345663638404,0.5520459975094213,0.3547026670817631,-0.40678518495457605,-0.6355759897451772
1592167832.0194976,-0.007826321157082594,-0.03171436072093997,0.008994958918590035,0.5523955671850624,0.3546755160348301,-0.4066722414540486,-0.6353594789307587
1592167832.0294976,-0.007604610037263759,-0.031715761692529085,0.00900564253879363,0.5527910805455093,0.3547333871556542,-0.40648185115181673,-0.6351053151479792
1592167832.0394976,-0.007325623019852179,-0.03173067591365715,0.009023943505022858,0.5531316173926115,0.35488302672793715,-0.40637888802308,-0.6347913122419256
1592167832.0494976,-0.007014031554791855,-0.03175382651866672,0.009045826518666717,0.5534384471375562,0.35512509594011177,-0.4063273639017779,-0.6344214117995546
1592167832.0594976,-0.006671396717781497,-0.031770999999999994,0.009066676152908482,0.5536695137362866,0.3554315230581696,-0.40640811432797797,-0.6339960294448779
1592167832.0694976,-0.006295705625972203,-0.03176108165994575,0.009079364792506782,0.5539774792506782,0.35576446017431623,-0.40637308165994573,-0.6335627593703718
1592167832.0794976,-0.005887897504854189,-0.03171494212342996,0.009077939871600242,0.5543742581927354,0.3560421446914251,-0.406142227338122,-0.6332078553085748
1592167832.0894976,-0.005437638685468149,-0.031620972940425,0.009058867812300392,0.5548314912716114,0.3562191558648278,-0.40563711554773674,-0.633031217021143
1592167832.0994976,-0.004939430225899655,-0.03148274990811316,0.009020614431261635,0.5553945154001115,0.356358765124451,-0.40496573150148873,-0.6328893342742463
