time,time,time,time,q,p1,p2,p3
1589451147.2282298,0.0,0.0,0.0,0.99932861328125,0.02130727329705225,0.01446533203125,0.024954373257546625
1589451147.2382298,0.0,0.0,0.0,0.99932861328125,0.02140571581036099,0.01446533203125,0.02480670948758352
1589451147.2482297,0.0,0.0,0.0,0.9993896484375,0.02156039736435011,0.01447032776728337,0.023865832417599556
1589451147.2582297,0.0,0.0,0.0,0.9993896484375,0.021645563123643293,0.014498716353714431,0.023525169380426827
1589451147.2682297,0.0,0.0,0.0,0.9993896484375,0.021728515625,0.0145263671875,0.023190843698597113
1589451147.2782297,0.0,0.0,0.0,0.9993896484375,0.021728515625,0.0145263671875,0.023094040932206093
1589451147.2882297,0.0,0.0,0.0,0.9993896484375,0.021684675087081506,0.014570207725418494,0.02289592691082602
1589451147.2982297,0.0,0.0,0.0,0.9993896484375,0.021544608281127323,0.01458740234375,0.022277030156127323
1589451147.3082297,0.0,0.0,0.0,0.9993896484375,0.0214756459750534,0.0145917668562233,0.022216796875
1589451147.3182297,0.0,0.0,0.0,0.9993896484375,0.021389194618893943,0.014634992534303028,0.022216796875
1589451147.3282297,0.0,0.0,0.0,0.9993896484375,0.021306011147231376,0.0146484375,0.022216796875
1589451147.3382297,0.0,0.0,0.0,0.9993896484375,0.02120905921871415,0.014694542656267925,0.022216796875
1589451147.3482296,0.0,0.0,0.0,0.9993896484375,0.021120449630877884,0.01482697183199423,0.022216796875
1589451147.3582296,0.0,0.0,0.0,0.99945068359375,0.020995416120908765,0.01495361328125,0.022216796875
1589451147.3682296,0.0,0.0,0.0,0.99945068359375,0.020955497866732255,0.01495361328125,0.022216796875
1589451147.3782296,0.0,0.0,0.0,0.99945068359375,0.020885170153535592,0.015053390161678814,0.022216796875
1589451147.3882296,0.0,0.0,0.0,0.99945068359375,0.020786029772554105,0.015119680426222947,0.022216796875
1589451147.3982296,0.0,0.0,0.0,0.9994045761614018,0.02070584569265176,0.01522893361469648,0.023369482683706002
1589451147.4082296,0.0,0.0,0.0,0.9993896484375,0.020629828672882367,0.015319932497985267,0.02374267578125
1589451147.4182296,0.0,0.0,0.0,0.9993896484375,0.02057444384404342,0.015430702155663159,0.02374267578125
1589451147.4282296,0.0,0.0,0.0,0.9993896484375,0.02052171049336429,0.015536168857021426,0.02374267578125
1589451147.4382296,0.0,0.0,0.0,0.9993896484375,0.0205078125,0.015642047086718232,0.02374267578125
1589451147.4482296,0.0,0.0,0.0,0.9993896484375,0.0205078125,0.015757278348534975,0.023707054185107514
1589451147.4582295,0.0,0.0,0.0,0.9993896484375,0.0205078125,0.015906361503632522,0.023829024677323785
1589451147.4682295,0.0,0.0,0.0,0.9993896484375,0.020462025647855934,0.015975962633394066,0.02404789350232626
1589451147.4782295,0.0,0.0,0.0,0.9993896484375,0.02038890584245476,0.01604908243879524,0.024224629721340478
1589451147.4882295,0.0,0.0,0.0,0.9993896484375,0.0203857421875,0.016139202475914383,0.02423095703125
1589451147.4982295,0.0,0.0,0.0,0.9993359834143611,0.020439407210638832,0.016227981429388832,0.02471394223949948
1589451147.5082295,0.0,0.0,0.0,0.99932861328125,0.02044677734375,0.016336355143418458,0.0247802734375
1589451147.5182295,0.0,0.0,0.0,0.99932861328125,0.02044677734375,0.016421669407894735,0.0247802734375
1589451147.5282295,0.0,0.0,0.0,0.99932861328125,0.02041925215822938,0.01650701737302062,0.0247802734375
1589451147.5382295,0.0,0.0,0.0,0.99932861328125,0.020349546305381546,0.016685310872223823,0.024816469319618454
1589451147.5482295,0.0,0.0,0.0,0.99932861328125,0.02027664780306481,0.01683272719693519,0.0253219008756019
1589451147.5582294,0.0,0.0,0.0,0.99932861328125,0.020263671875,0.016883389890242233,0.025828527808672338
1589451147.5682294,0.0,0.0,0.0,0.99932861328125,0.020263671875,0.017002873154179293,0.026350416337537874
1589451147.5782294,0.0,0.0,0.0,0.999287278939052,0.020346340559396096,0.017070142935948048,0.026552225682844145
1589451147.5882294,0.0,0.0,0.0,0.999267578125,0.02046214375383318,0.01708984375,0.02668772969133318
1589451147.5982294,0.0,0.0,0.0,0.999267578125,0.02054248094618236,0.01712451219618236,0.027322762022600144
1589451147.6082294,0.0,0.0,0.0,0.999267578125,0.02051897873113185,0.017250616756486304,0.027870733943986304
1589451147.6182294,0.0,0.0,0.0,0.999267578125,0.0205078125,0.017379932932447377,0.02794655826309869
1589451147.6282294,0.0,0.0,0.0,0.999267578125,0.0205078125,0.017499935901435552,0.02811147611777833
1589451147.6382294,0.0,0.0,0.0,0.9992290629365119,0.0205078125,0.017632635409214302,0.0281757222197381
1589451147.6482294,0.0,0.0,0.0,0.99920654296875,0.020552334188272292,0.01778923868904458,0.0281982421875
1589451147.6582294,0.0,0.0,0.0,0.99920654296875,0.020617612152434874,0.017871030121184874,0.0281982421875
1589451147.6682293,0.0,0.0,0.0,0.99920654296875,0.0206298828125,0.01788330078125,0.0281982421875
1589451147.6782293,0.0,0.0,0.0,0.99920654296875,0.020681317188409487,0.017934735157159487,0.0281982421875
1589451147.6882293,0.0,0.0,0.0,0.99920654296875,0.020662312464568098,0.017972941441681902,0.0281982421875
1589451147.6982293,0.0,0.0,0.0,0.9992017575438445,0.020620311962689132,0.018014941943560868,0.02836094663428473
1589451147.7082293,0.0,0.0,0.0,0.9991455078125,0.0205078125,0.01812744140625,0.0302734375
1589451147.7182293,0.0,0.0,0.0,0.9991455078125,0.02047794080230714,0.01815731310394286,0.0302734375
1589451147.7282293,0.0,0.0,0.0,0.9991455078125,0.02044677734375,0.0181884765625,0.0302734375
1589451147.7382293,0.0,0.0,0.0,0.9991455078125,0.0204206144018174,0.0181884765625,0.0302734375
1589451147.7482293,0.0,0.0,0.0,0.9991455078125,0.02035801279732258,0.01821620595267742,0.030717107742838683
1589451147.7582293,0.0,0.0,0.0,0.9991455078125,0.020284160975814033,0.01824951171875,0.03125
1589451147.7682292,0.0,0.0,0.0,0.9991455078125,0.020263671875,0.018212495874649213,0.03125
1589451147.7782292,0.0,0.0,0.0,0.9991455078125,0.020220756431036286,0.0181884765625,0.03125
1589451147.7882292,0.0,0.0,0.0,0.9991455078125,0.02020263671875,0.0181884765625,0.03125
1589451147.7982292,0.0,0.0,0.0,0.9991455078125,0.020166484995857336,0.0181884765625,0.03128615172289266
1589451147.8082292,0.0,0.0,0.0,0.9991455078125,0.0201416015625,0.0181884765625,0.03131103515625
1589451147.8182292,0.0,0.0,0.0,0.9991455078125,0.0201416015625,0.0181884765625,0.03131103515625
1589451147.8282292,0.0,0.0,0.0,0.9991455078125,0.020066482364308514,0.0181884765625,0.031348594755345745
1589451147.8382292,0.0,0.0,0.0,0.9991455078125,0.01995940638690809,0.0181884765625,0.03143219517559191
1589451147.8482292,0.0,0.0,0.0,0.9991455078125,0.019872646024178913,0.0181884765625,0.031419695885036736
1589451147.8582292,0.0,0.0,0.0,0.9991455078125,0.01983642578125,0.0181884765625,0.03138927866097561
1589451147.8682292,0.0,0.0,0.0,0.9991455078125,0.01983642578125,0.0181884765625,0.03143310546875
1589451147.8782291,0.0,0.0,0.0,0.9991455078125,0.019868334516972404,0.0181884765625,0.03143310546875
1589451147.8882291,0.0,0.0,0.0,0.9991455078125,0.0198974609375,0.0181884765625,0.03143310546875
1589451147.8982291,0.0,0.0,0.0,0.9991455078125,0.019878175044433063,0.0181884765625,0.03141381957568306
1589451147.908229,0.0,0.0,0.0,0.9991455078125,0.01983642578125,0.0181884765625,0.0313720703125
1589451147.918229,0.0,0.0,0.0,0.9991455078125,0.01983642578125,0.0181884765625,0.0313720703125
1589451147.928229,0.0,0.0,0.0,0.9991455078125,0.01983642578125,0.0181884765625,0.0313720703125
1589451147.938229,0.0,0.0,0.0,0.9991455078125,0.01977376329626274,0.018219807804993632,0.0313720703125
1589451147.948229,0.0,0.0,0.0,0.9991455078125,0.019681669330186693,0.01824951171875,0.0313720703125
1589451147.958229,0.0,0.0,0.0,0.9991455078125,0.019623123416058846,0.01824951171875,0.0313720703125
1589451147.968229,0.0,0.0,0.0,0.9991455078125,0.019562109302581572,0.018279687572418428,0.0313720703125
1589451147.978229,0.0,0.0,0.0,0.9991455078125,0.01953125,0.018310546875,0.0313720703125
1589451147.988229,0.0,0.0,0.0,0.9991455078125,0.01950838556327668,0.018310546875,0.0313720703125
1589451147.998229,0.0,0.0,0.0,0.9991455078125,0.01946593705382505,0.018310546875,0.03136779252257505
1589451148.008229,0.0,0.0,0.0,0.9991455078125,0.0194091796875,0.018310546875,0.03131103515625
1589451148.018229,0.0,0.0,0.0,0.9991455078125,0.019374644619294966,0.018276011806794966,0.03131103515625
1589451148.028229,0.0,0.0,0.0,0.9991455078125,0.01934814453125,0.018281917469870894,0.03131103515625
1589451148.038229,0.0,0.0,0.0,0.9991455078125,0.01934814453125,0.018310546875,0.03131103515625
1589451148.048229,0.0,0.0,0.0,0.9991455078125,0.01933134327796696,0.018310546875,0.03129423390296696
1589451148.058229,0.0,0.0,0.0,0.9991455078125,0.019287109375,0.01832322596546511,0.03125
1589451148.068229,0.0,0.0,0.0,0.9991455078125,0.019287109375,0.01837158203125,0.03125
1589451148.078229,0.0,0.0,0.0,0.9991455078125,0.019287109375,0.018380069181251783,0.03125
1589451148.088229,0.0,0.0,0.0,0.9991455078125,0.019287109375,0.0184326171875,0.03129109829666483
1589451148.098229,0.0,0.0,0.0,0.9991455078125,0.019269228063357634,0.0184326171875,0.03146147687071184
1589451148.108229,0.0,0.0,0.0,0.9991455078125,0.01922607421875,0.018458412470620435,0.03170304137687043
1589451148.118229,0.0,0.0,0.0,0.9991455078125,0.01922607421875,0.01849365234375,0.03173828125
1589451148.128229,0.0,0.0,0.0,0.9991455078125,0.01922607421875,0.018529264363882723,0.03173828125
1589451148.138229,0.0,0.0,0.0,0.9991455078125,0.019252272414283598,0.018580885695533598,0.03173828125
1589451148.148229,0.0,0.0,0.0,0.9991455078125,0.01930146752810036,0.01863008080935036,0.03156598341279565
1589451148.1582289,0.0,0.0,0.0,0.9991455078125,0.01934814453125,0.01871412414010167,0.031024542538800836
1589451148.1682289,0.0,0.0,0.0,0.9991455078125,0.019316408777989905,0.018798828125,0.031257309050810575
1589451148.1782289,0.0,0.0,0.0,0.9991455078125,0.019287109375,0.018798828125,0.03160507782396202
1589451148.1882288,0.0,0.0,0.0,0.9991455078125,0.019287109375,0.018798828125,0.03181646476427213
1589451148.1982288,0.0,0.0,0.0,0.999125115072443,0.01926671663494299,0.018798828125,0.03251277618040325
1589451148.2082288,0.0,0.0,0.0,0.99908447265625,0.01919799277611413,0.01882690956763587,0.03369140625
1589451148.2182288,0.0,0.0,0.0,0.99908447265625,0.019139415210826394,0.01885986328125,0.03369140625
1589451148.2282288,0.0,0.0,0.0,0.99908447265625,0.019079418555432406,0.01885986328125,0.03369140625
1589451148.2382288,0.0,0.0,0.0,0.99908447265625,0.01904296875,0.01885986328125,0.03369140625
1589451148.2482288,0.0,0.0,0.0,0.99908447265625,0.01904296875,0.01885986328125,0.03369140625
1589451148.2582288,0.0,0.0,0.0,0.99908447265625,0.019034903225303018,0.01885986328125,0.03277587890625
1589451148.2682288,0.0,0.0,0.0,0.99908447265625,0.01898193359375,0.01885986328125,0.03277587890625
1589451148.2782288,0.0,0.0,0.0,0.99908447265625,0.01898193359375,0.018880858164822014,0.03277587890625
1589451148.2882288,0.0,0.0,0.0,0.99908447265625,0.01898193359375,0.0189208984375,0.03277587890625
1589451148.2982287,0.0,0.0,0.0,0.9990722230663265,0.018957434413902928,0.0189208984375,0.03322911373342086
1589451148.3082287,0.0,0.0,0.0,0.9990234375,0.01885986328125,0.0189208984375,0.0350341796875
1589451148.3182287,0.0,0.0,0.0,0.9990234375,0.01885986328125,0.018943761993515877,0.034988452575468246
1589451148.3282287,0.0,0.0,0.0,0.9990240943806054,0.018861177042460764,0.01898193359375,0.03490291304652467
1589451148.3382287,0.0,0.0,0.0,0.99908447265625,0.019001510549887655,0.019021087506025314,0.033626924152471545
1589451148.3482287,0.0,0.0,0.0,0.9991044406795706,0.019082904796641126,0.019143939952891126,0.032255579213627046
1589451148.3582287,0.0,0.0,0.0,0.9991455078125,0.01919554870332955,0.01925658385957955,0.03082288090297721
1589451148.3682287,0.0,0.0,0.0,0.9991763581253432,0.01922607421875,0.019287109375,0.02999511921497445
1589451148.3782287,0.0,0.0,0.0,0.99920654296875,0.01922607421875,0.019287109375,0.02956601010851988
1589451148.3882287,0.0,0.0,0.0,0.99920654296875,0.01922607421875,0.019287109375,0.02947998046875
1589451148.3982286,0.0,0.0,0.0,0.99920654296875,0.01922607421875,0.019287109375,0.02947998046875
1589451148.4082286,0.0,0.0,0.0,0.99920654296875,0.01922607421875,0.019273615921212774,0.02947998046875
1589451148.4182286,0.0,0.0,0.0,0.99920654296875,0.01922607421875,0.019202374705076037,0.02947998046875
1589451148.4282286,0.0,0.0,0.0,0.99920654296875,0.01922607421875,0.01914393208953146,0.02947998046875
1589451148.4382286,0.0,0.0,0.0,0.99920654296875,0.01922540124848499,0.01910333093598499,0.02947998046875
1589451148.4482286,0.0,0.0,0.0,0.99920654296875,0.0191650390625,0.01904296875,0.02947286827792308
1589451148.4582286,0.0,0.0,0.0,0.99920654296875,0.0191650390625,0.01904296875,0.029186585533341906
1589451148.4682286,0.0,0.0,0.0,0.99920654296875,0.0191650390625,0.01904296875,0.0291748046875
1589451148.4782286,0.0,0.0,0.0,0.99920654296875,0.0191650390625,0.01904296875,0.0291748046875
1589451148.4882286,0.0,0.0,0.0,0.99920654296875,0.019147078034891435,0.01904296875,0.0291748046875
1589451148.4982285,0.0,0.0,0.0,0.99920654296875,0.01910400390625,0.01904296875,0.029166223409830293
1589451148.5082285,0.0,0.0,0.0,0.99920654296875,0.01910400390625,0.01904296875,0.0289306640625
1589451148.5182285,0.0,0.0,0.0,0.99920654296875,0.01910400390625,0.01904296875,0.0289306640625
1589451148.5282285,0.0,0.0,0.0,0.99920654296875,0.019085495965133197,0.01904296875,0.0289306640625
1589451148.5382285,0.0,0.0,0.0,0.99920654296875,0.01904296875,0.01904296875,0.0289306640625
1589451148.5482285,0.0,0.0,0.0,0.99920654296875,0.01904296875,0.01904296875,0.0289306640625
1589451148.5582285,0.0,0.0,0.0,0.9992626325046213,0.01904296875,0.01904296875,0.028313679167914822
1589451148.5682285,0.0,0.0,0.0,0.999267578125,0.01904296875,0.01904296875,0.02825927734375
1589451148.5782285,0.0,0.0,0.0,0.9992670984057901,0.01898193359375,0.01910400390625,0.028260236782169754
1589451148.5882285,0.0,0.0,0.0,0.99920654296875,0.01898254498156303,0.01910339251843697,0.028388684310006365
1589451148.5982285,0.0,0.0,0.0,0.99920654296875,0.019041391715512345,0.019041391715512345,0.029143733186515437
1589451148.6082284,0.0,0.0,0.0,0.99920654296875,0.018982647881128956,0.018982647881128956,0.030259866039799847
1589451148.6182284,0.0,0.0,0.0,0.9991455078125,0.01899769109553725,0.01898193359375,0.031222474698223496
1589451148.6282284,0.0,0.0,0.0,0.9991455078125,0.01904260254548714,0.01898193359375,0.03149194339792284
1589451148.6382284,0.0,0.0,0.0,0.9991455078125,0.01904296875,0.01898193359375,0.031494140625
1589451148.6482284,0.0,0.0,0.0,0.9991455078125,0.01904296875,0.01898193359375,0.031494140625
1589451148.6582284,0.0,0.0,0.0,0.9991455078125,0.01904296875,0.01898193359375,0.03154679199751438
1589451148.6682284,0.0,0.0,0.0,0.9991368935653668,0.019025740255733732,0.018973319346616866,0.03208432198796148
1589451148.6782284,0.0,0.0,0.0,0.9990708368736023,0.018907262654852285,0.018893626872204566,0.03388361066972693
1589451148.6882284,0.0,0.0,0.0,0.9990224562676121,0.018858882048862147,0.018797846892612147,0.035428846364247694
1589451148.6982284,0.0,0.0,0.0,0.9989641618907797,0.018800587672029773,0.018739552515779773,0.03711938329238657
1589451148.7082283,0.0,0.0,0.0,0.9989069769061739,0.018854253562576043,0.01873779296875,0.03805721715746668
1589451148.7182283,0.0,0.0,0.0,0.9989013671875,0.01887610205034028,0.01873779296875,0.03839111328125
1589451148.7282283,0.0,0.0,0.0,0.9989013671875,0.018933237275583967,0.01873779296875,0.03839111328125
1589451148.7382283,0.0,0.0,0.0,0.9989013671875,0.018971575514398382,0.01873779296875,0.03839111328125
1589451148.7482283,0.0,0.0,0.0,0.9989013671875,0.019045091491015506,0.01873779296875,0.03839111328125
1589451148.7582283,0.0,0.0,0.0,0.9989013671875,0.01909353225620234,0.01873779296875,0.03839111328125
1589451148.7682283,0.0,0.0,0.0,0.9989013671875,0.01910400390625,0.01873779296875,0.03839111328125
1589451148.7782283,0.0,0.0,0.0,0.9989013671875,0.01910400390625,0.018750564897189837,0.03839111328125
1589451148.7882283,0.0,0.0,0.0,0.9989013671875,0.019093275710194556,0.018798828125,0.03839111328125
1589451148.7982283,0.0,0.0,0.0,0.9989013671875,0.019052613074449623,0.018798828125,0.03839111328125
1589451148.8082283,0.0,0.0,0.0,0.9989013671875,0.01904296875,0.01885986328125,0.03839111328125
1589451148.8182282,0.0,0.0,0.0,0.9989013671875,0.01904296875,0.01885986328125,0.03839111328125
1589451148.8282282,0.0,0.0,0.0,0.9989013671875,0.01903375971476858,0.01885065424601858,0.03839111328125
1589451148.8382282,0.0,0.0,0.0,0.9989013671875,0.01898193359375,0.018798270335438957,0.03839111328125
1589451148.8482282,0.0,0.0,0.0,0.9989013671875,0.01898193359375,0.018682451684157768,0.03839111328125
1589451148.8582282,0.0,0.0,0.0,0.9989013671875,0.01898193359375,0.01862361406500734,0.03828482578626468
1589451148.8682282,0.0,0.0,0.0,0.9989013671875,0.01898193359375,0.01861572265625,0.03802107902275363
1589451148.8782282,0.0,0.0,0.0,0.9989013671875,0.01898193359375,0.018625063285587953,0.0379638671875
1589451148.8882282,0.0,0.0,0.0,0.9989013671875,0.018973894828019016,0.0186767578125,0.0379638671875
1589451148.8982282,0.0,0.0,0.0,0.9989013671875,0.018926836914403573,0.0186767578125,0.0379638671875
1589451148.9082282,0.0,0.0,0.0,0.9989013671875,0.0189208984375,0.0186767578125,0.03795562477903537
1589451148.9182281,0.0,0.0,0.0,0.9989013671875,0.0189208984375,0.0186767578125,0.03785364503324428
1589451148.9282281,0.0,0.0,0.0,0.9989445914351299,0.018877674189870092,0.0186767578125,0.037798572627370096
1589451148.9382281,0.0,0.0,0.0,0.99896240234375,0.01885986328125,0.0186767578125,0.037723523418406256
1589451148.9482281,0.0,0.0,0.0,0.99896240234375,0.01885986328125,0.0186767578125,0.037666629412929024
1589451148.958228,0.0,0.0,0.0,0.99896240234375,0.018798828125,0.0186767578125,0.03759765625
1589451148.968228,0.0,0.0,0.0,0.99896240234375,0.018798828125,0.0186767578125,0.03759765625
1589451148.978228,0.0,0.0,0.0,0.99896240234375,0.018798828125,0.0186767578125,0.03759765625
1589451148.988228,0.0,0.0,0.0,0.99896240234375,0.018798828125,0.0186767578125,0.03759765625
1589451148.998228,0.0,0.0,0.0,0.99896240234375,0.018798828125,0.0186767578125,0.03759765625
1589451149.008228,0.0,0.0,0.0,0.99896240234375,0.018756680210264835,0.018718905727235165,0.03759765625
1589451149.018228,0.0,0.0,0.0,0.99896240234375,0.01873779296875,0.01873779296875,0.03759765625
1589451149.028228,0.0,0.0,0.0,0.99896240234375,0.01873779296875,0.01873779296875,0.03759765625
1589451149.038228,0.0,0.0,0.0,0.99896240234375,0.01873779296875,0.01873779296875,0.03759765625
1589451149.048228,0.0,0.0,0.0,0.99896240234375,0.01873779296875,0.01873779296875,0.037500518688643215
1589451149.058228,0.0,0.0,0.0,0.99896240234375,0.01873779296875,0.01880370162420877,0.037155789658623685
1589451149.068228,0.0,0.0,0.0,0.99896240234375,0.01873779296875,0.01885157262592154,0.03701217665348538
1589451149.078228,0.0,0.0,0.0,0.99896240234375,0.01873570327789293,0.01885986328125,0.03685687561157173
1589451149.088228,0.0,0.0,0.0,0.99896240234375,0.018681832409043503,0.01885986328125,0.036641392136174004
1589451149.098228,0.0,0.0,0.0,0.99896240234375,0.0186767578125,0.01885986328125,0.036465797307436335
1589451149.108228,0.0,0.0,0.0,0.99896240234375,0.0186767578125,0.018909037925915497,0.036278603835669006
1589451149.118228,0.0,0.0,0.0,0.9990045120462763,0.01863464810997378,0.0189208984375,0.036128553704921344
1589451149.128228,0.0,0.0,0.0,0.9990234375,0.01861572265625,0.0189208984375,0.035956444619126025
1589451149.138228,0.0,0.0,0.0,0.9990234375,0.01861572265625,0.0189208984375,0.035859873120223304
1589451149.148228,0.0,0.0,0.0,0.9990234375,0.01861572265625,0.0189208984375,0.035702412433540075
1589451149.158228,0.0,0.0,0.0,0.9990234375,0.01865440556991663,0.0189208984375,0.035528482509000106
1589451149.168228,0.0,0.0,0.0,0.9990234375,0.01872526001879524,0.0189208984375,0.03526741695606904
1589451149.178228,0.0,0.0,0.0,0.9990234375,0.0187811372888839,0.0189642427576339,0.034827186275044913
1589451149.188228,0.0,0.0,0.0,0.99908447265625,0.01885968080926888,0.01904315122198112,0.03411773998384441
1589451149.198228,0.0,0.0,0.0,0.99908447265625,0.01881154607779713,0.01909128595345287,0.03387706632648564
1589451149.2082279,0.0,0.0,0.0,0.99908447265625,0.018798828125,0.01910400390625,0.03363759751643278
1589451149.2182279,0.0,0.0,0.0,0.99908447265625,0.018798828125,0.01910400390625,0.033582675468680954
1589451149.2282279,0.0,0.0,0.0,0.99908447265625,0.018744779176014144,0.01910400390625,0.03346123803952829
1589451149.2382278,0.0,0.0,0.0,0.99908447265625,0.01873779296875,0.01910400390625,0.033401613625625076
1589451149.2482278,0.0,0.0,0.0,0.99908447265625,0.01873779296875,0.01913459970361606,0.03323325148191969
1589451149.2582278,0.0,0.0,0.0,0.99908447265625,0.01873779296875,0.019196713461786495,0.032827659493208046
1589451149.2682278,0.0,0.0,0.0,0.99908447265625,0.01873779296875,0.01922607421875,0.03249066656761646
1589451149.2782278,0.0,0.0,0.0,0.99908447265625,0.01873779296875,0.01922607421875,0.03240966796875
1589451149.2882278,0.0,0.0,0.0,0.99908447265625,0.01873779296875,0.01922607421875,0.03240966796875
1589451149.2982278,0.0,0.0,0.0,0.99908447265625,0.01873779296875,0.01922607421875,0.03240966796875
1589451149.3082278,0.0,0.0,0.0,0.99908447265625,0.01873779296875,0.01922607421875,0.03240966796875
1589451149.3182278,0.0,0.0,0.0,0.99908447265625,0.01873779296875,0.01922607421875,0.03240966796875
1589451149.3282278,0.0,0.0,0.0,0.99908447265625,0.01868540183193641,0.01922607421875,0.03240966796875
1589451149.3382277,0.0,0.0,0.0,0.99908447265625,0.0186767578125,0.01922607421875,0.03240966796875
1589451149.3482277,0.0,0.0,0.0,0.9991276170865531,0.0186767578125,0.01922607421875,0.03240966796875
1589451149.3582277,0.0,0.0,0.0,0.9991455078125,0.0186767578125,0.01922607421875,0.03240966796875
1589451149.3682277,0.0,0.0,0.0,0.9991455078125,0.0186767578125,0.01922607421875,0.03240966796875
1589451149.3782277,0.0,0.0,0.0,0.9991455078125,0.0186767578125,0.01922607421875,0.03240966796875
1589451149.3882277,0.0,0.0,0.0,0.9991455078125,0.018620731585126823,0.01922607421875,0.03240966796875
1589451149.3982277,0.0,0.0,0.0,0.9991455078125,0.01861572265625,0.01922607421875,0.03240966796875
1589451149.4082277,0.0,0.0,0.0,0.9991455078125,0.01861572265625,0.019242580994864963,0.03240966796875
1589451149.4182277,0.0,0.0,0.0,0.9991455078125,0.01861572265625,0.019287109375,0.03240966796875
1589451149.4282277,0.0,0.0,0.0,0.9991455078125,0.01861572265625,0.019287109375,0.03240966796875
1589451149.4382277,0.0,0.0,0.0,0.9991455078125,0.01861572265625,0.019287109375,0.03240966796875
1589451149.4482276,0.0,0.0,0.0,0.9991455078125,0.01861572265625,0.019287109375,0.03240966796875
1589451149.4582276,0.0,0.0,0.0,0.9991455078125,0.018571935970522414,0.019330896060727586,0.03240966796875
1589451149.4682276,0.0,0.0,0.0,0.9990939400719379,0.0185546875,0.019399712271812114,0.03240966796875
1589451149.4782276,0.0,0.0,0.0,0.99908447265625,0.0185546875,0.0194091796875,0.03275377759096773
1589451149.4882276,0.0,0.0,0.0,0.99908447265625,0.0185546875,0.0194091796875,0.03314608963398184
1589451149.4982276,0.0,0.0,0.0,0.99908447265625,0.0185546875,0.0194091796875,0.03331987340159661
1589451149.5082276,0.0,0.0,0.0,0.99908447265625,0.0185546875,0.0194091796875,0.03352925677375407
1589451149.5182276,0.0,0.0,0.0,0.99908447265625,0.0185546875,0.0194091796875,0.03367016832482798
1589451149.5282276,0.0,0.0,0.0,0.99908447265625,0.0185546875,0.0194091796875,0.03374021932632452
1589451149.5382276,0.0,0.0,0.0,0.99908447265625,0.0185546875,0.0194091796875,0.03375244140625
1589451149.5482275,0.0,0.0,0.0,0.99908447265625,0.018515611941627704,0.0194091796875,0.03375244140625
