time,x,y,z,q,x,y,z
1592167804.1395242,-0.02692016174245105,-0.013870166646529302,0.017134771444239826,0.5021532031327866,0.39371896875186874,-0.4743401796767546,-0.6064889843759343
1592167804.1495242,-0.02692090947863188,-0.013874516707940623,0.017135082581892017,0.5020255871146581,0.3936977314749901,-0.4744648055750298,-0.6065110866161992
1592167804.1595242,-0.02692176480503159,-0.013879492193740435,0.01713605795826081,0.5018360816373316,0.39367627111301906,-0.4745780333476431,-0.6065924783454966
1592167804.1695242,-0.026922747383286125,-0.013889889778689093,0.017137777065764317,0.501563999462021,0.3936933207851686,-0.4746997612262178,-0.6067120820113865
1592167804.1795242,-0.026923440800420348,-0.01390630486358321,0.017139245553013396,0.5012094586815451,0.39373866468187585,-0.4748071283636965,-0.6068914298637792
1592167804.1895242,-0.026926214551753487,-0.013928592874838495,0.01714199405341521,0.5008055078005765,0.39377265322062344,-0.47495387029154557,-0.6070880872520281
1592167804.1995242,-0.02692979726785046,-0.01395135601597139,0.017142794672437334,0.5006976098503118,0.39350532152338685,-0.47544661262682353,-0.6069650625301434
1592167804.2095242,-0.026926909694579632,-0.01399738233245597,0.01714280856632315,0.5006623063849353,0.39327438418007366,-0.4759045598162481,-0.606784976683512
1592167804.2195241,-0.026903114337604474,-0.014098293696919395,0.017141718826229366,0.5006283389254329,0.3930460713915986,-0.47622389291260214,-0.6067104533293787
1592167804.2295241,-0.02684641801102704,-0.014269935887792766,0.01713871700888056,0.5006524347552935,0.39286455720691454,-0.4765063883701428,-0.6065857093398549
1592167804.2395241,-0.02676262514419489,-0.01448021563924187,0.0171327113760281,0.5006962276834102,0.39271409909649757,-0.47670843699726145,-0.6064877270380513
1592167804.249524,-0.026652267672840353,-0.014720867485733112,0.017123821151928047,0.5007697683274692,0.3925650277048922,-0.476805279215616,-0.6064484356401694
1592167804.259524,-0.026510313693497135,-0.014985474003862164,0.017112056471749924,0.500835231997652,0.3924221068090398,-0.4768766379935431,-0.606429884001174
1592167804.269524,-0.026347253131054457,-0.015269234095314067,0.01709735135066992,0.5008855528550406,0.3922592693147237,-0.4770039326217096,-0.6063943750248048
1592167804.279524,-0.026150724550878194,-0.015569391446657777,0.01707974649754199,0.500984411319082,0.3920621661583524,-0.4771173820744263,-0.6063507280665081
1592167804.289524,-0.02591133685748691,-0.015887041082770025,0.017053454068671193,0.501213959774308,0.39182650844771005,-0.4769923002821149,-0.6064110868862356
1592167804.299524,-0.025620551434157156,-0.01622077541082416,0.017015523613380733,0.5016024658088603,0.39154215194254227,-0.4765121590089641,-0.6066510679700133
1592167804.309524,-0.02527428479251257,-0.016571362844178095,0.016966219457222542,0.5021346214035103,0.3911810488511198,-0.47584789132675237,-0.6069652873111608
1592167804.319524,-0.024881181276917963,-0.01694575276496879,0.016907714739851473,0.5027625414336443,0.3907704504017859,-0.47502817828348237,-0.607352681452922
1592167804.329524,-0.02445286341052319,-0.01735201540838091,0.01684222699801,0.503453718870969,0.39031836710777046,-0.47413436898185324,-0.6077681895280433
1592167804.339524,-0.02400591011994166,-0.017797252922671945,0.016774491291804736,0.5041338966400507,0.38983557751996195,-0.4732533415323156,-0.6082010989905094
1592167804.349524,-0.02355191788766427,-0.018285931456496346,0.01670711712718585,0.5047318244528272,0.38934225827485874,-0.4724388660243586,-0.6086543230408111
1592167804.359524,-0.023105224917634205,-0.018815848272525703,0.01664812907710259,0.505232477356028,0.38888587299560073,-0.4716948481009741,-0.6091073449368911
1592167804.369524,-0.022674729914607245,-0.019386295597416482,0.016595943439863665,0.5056278251763913,0.3884741958024418,-0.47108385314432955,-0.6095152307710027
