time,x,y,z,q,x,y,z
1592167784.8895426,-0.018850389458240174,-0.008688606652293507,0.014990937115449326,0.5119745293778619,0.363477816052262,-0.4546283152842054,-0.6317275912058123
1592167784.8995426,-0.018853224634189744,-0.008689463868329137,0.014989193897207953,0.5119203922596001,0.36359790451239987,-0.45476994451013314,-0.6315992309729335
1592167784.9095426,-0.018855384838997524,-0.008690116983647215,0.01498793712864621,0.5118777871610101,0.3637119009039731,-0.4549644373640826,-0.6314284518537878
1592167784.9195426,-0.01885634200954439,-0.008690406517138037,0.01498693713119526,0.5118360882248382,0.3638368676982932,-0.455071117680518,-0.6313135881892877
1592167784.9295425,-0.018856052627696893,-0.008691364268161467,0.014985272286759851,0.5117847196307356,0.36391925767037786,-0.45512932122726046,-0.6312656742329622
1592167784.9395425,-0.018855763218997634,-0.008692322110724054,0.01498329861985525,0.5117783086808876,0.3640149260426628,-0.4551156913191124,-0.631225660896823
1592167784.9495425,-0.01885488691075901,-0.008693102620533057,0.014981324951416944,0.511794839315572,0.36410617320624855,-0.45506944615985234,-0.6311929641065682
1592167784.9595425,-0.01885293344991081,-0.008694170638864913,0.014980351461905052,0.5118072837297385,0.3642377473514154,-0.45498236221615895,-0.6311698258378359
1592167784.9695425,-0.01884858298911515,-0.008694919395787868,0.014976817029080318,0.5118343432534173,0.3643729076463047,-0.45482365007475484,-0.6311837821964437
1592167784.9795425,-0.018841070675307305,-0.008693668448064896,0.014972334326607167,0.5119122866761211,0.36446558601881873,-0.4545961208918601,-0.6312315860188187
1592167784.9895425,-0.01882926652792152,-0.00869163458082042,0.014964903813313567,0.5120487387180223,0.3644758918949236,-0.45432826580037755,-0.6313078513414984
1592167784.9995425,-0.018814641127583683,-0.008687218188826538,0.014956539347629217,0.5122451310168824,0.3644129953710578,-0.4540514662057523,-0.6313837236105748
1592167785.0095425,-0.01880026828112569,-0.00868183411340075,0.014946135717587978,0.5124869161330998,0.36430635504525166,-0.4537563992142817,-0.631461390271962
1592167785.0195425,-0.018787899566539853,-0.008678099419566617,0.014938277966086214,0.5127444130045463,0.3642129699756763,-0.45342672623823616,-0.6315434453907706
1592167785.0295424,-0.018780143650266617,-0.008675757609010015,0.014933153683531864,0.5129953222917568,0.3641632856300725,-0.4531065704741551,-0.6315979643208032
1592167785.0395424,-0.018776028003773176,-0.008674898434385082,0.01492957267480985,0.5132338850455227,0.3641465678803647,-0.4528733159947899,-0.6315803968790622
1592167785.0495424,-0.018772997838099756,-0.00867464493247959,0.014927598887152213,0.513423287723309,0.36417008979132176,-0.45267555514187785,-0.631555
1592167785.0595424,-0.018770062078815975,-0.008674085503335227,0.014925313978646245,0.51356320987892,0.36421833243758334,-0.45248540291439626,-0.6315492451173266
1592167785.0695424,-0.01876702021641476,-0.008673885028950988,0.014922657253617225,0.5136537026746969,0.36433030974976693,-0.4523341185505128,-0.6315194345125117
1592167785.0795424,-0.01876388386005254,-0.008673982983831532,0.014919683579321283,0.513777024131591,0.364377,-0.4521442742793357,-0.6315285940749009
