time,x,y,z,q,x,y,z
1592167886.9894452,0.17951045343101915,-0.6284391691383231,0.008027886353170779,0.5428706295047957,0.3558119672168937,-0.41388185573128083,-0.6382717573819617
1592167886.9994452,0.17950806628606644,-0.6284386673351491,0.008027885996870227,0.5429100993376419,0.3557822919426492,-0.41394754028675385,-0.6382128013247164
1592167887.0094452,0.17950257840563158,-0.6284381121460583,0.008027885355140143,0.5429511447816266,0.3557611178388531,-0.4140636094729084,-0.638114181792159
1592167887.0194452,0.17949255478765677,-0.6284370162077065,0.008029002916319446,0.542928724729343,0.35574459378759127,-0.4142922886578106,-0.637993449458686
1592167887.0294452,0.17948068039073362,-0.6284386653556047,0.00803106908208377,0.5428523633295229,0.3557304961979424,-0.4146235266144035,-0.6378519723283798
1592167887.0394452,0.17946799512072342,-0.6284415494831078,0.008034083495236854,0.542758464407039,0.3556835997441931,-0.414980407930014,-0.6377260635117149
1592167887.0494452,0.1794508972272828,-0.6284467565560173,0.00803900547995107,0.5426272569622675,0.3556890985002041,-0.41536593361258517,-0.6375833961476643
1592167887.0594451,0.17943040726350515,-0.628453956902295,0.008044909688661039,0.5424341535640195,0.3557615182261105,-0.4157547187832665,-0.6374533090318526
1592167887.0694451,0.1794080181634361,-0.6284617552094316,0.008051814594475694,0.5422318604097008,0.35593105265526637,-0.41611609636990615,-0.637295390960524
1592167887.0794451,0.17938633121317601,-0.6284652627900841,0.008057753063478779,0.5420147318115678,0.35625257669928356,-0.41644605422155184,-0.6370846884004525
1592167887.089445,0.1793712150067522,-0.6284636892123538,0.008061741804151434,0.5418183569004664,0.35658782303214687,-0.41673370914547203,-0.6368759157488592
1592167887.099445,0.17936093007939719,-0.6284577057440417,0.00806287884846197,0.5416592201644507,0.35689366115461046,-0.4169020991212019,-0.6367305964282628
1592167887.109445,0.17935219542618466,-0.628446255355371,0.008062874694946251,0.5415140329800907,0.3571251417912947,-0.41696361747713856,-0.636684
1592167887.119445,0.17933819633615403,-0.6284135736162885,0.008058324385408365,0.5413787472210215,0.35722955166738707,-0.416875133094106,-0.6367977174616897
1592167887.129445,0.1793109840041661,-0.6283314882708105,0.008050375760083483,0.5412111600253543,0.3572782044416273,-0.4166703920304252,-0.6370466826269449
1592167887.139445,0.17925129921499972,-0.6281661692607601,0.00804262424737225,0.5410298233494051,0.3572006202117607,-0.41656694471607747,-0.6373114975553025
1592167887.149445,0.17917452984589313,-0.6279841148390155,0.008039959889467775,0.5407905550410114,0.35707034684667033,-0.4166133067383539,-0.6375575836113179
1592167887.159445,0.1790845612237044,-0.6277885638985179,0.008038924536285718,0.5404689830039359,0.3568942700245012,-0.4168288630247227,-0.6377882451763303
1592167887.169445,0.17899406164631215,-0.6275790640786909,0.008037177908224242,0.5400964787827743,0.3566748926511381,-0.41718133841549215,-0.637995725657096
1592167887.179445,0.17890194213604826,-0.6273154357573808,0.008026752424640316,0.5397530845168464,0.35642418071609905,-0.41750014100824545,-0.638217819283901
1592167887.189445,0.1788299940035869,-0.6270303740115524,0.008008826846174726,0.539450575221688,0.3561845393449699,-0.417649356194578,-0.6385096658091325
1592167887.199445,0.17877621296601093,-0.6267278800868846,0.007981831489436346,0.5391917620809316,0.35603975517754205,-0.4176011101491272,-0.63884064399863
1592167887.209445,0.17873161055306122,-0.6264002570014852,0.007948302177550704,0.5390632692264452,0.35585915931286194,-0.4174069212229774,-0.6391764212791899
1592167887.219445,0.1786845192277708,-0.6260538651908312,0.00791324404334813,0.5390883685345512,0.35554066240733384,-0.4171907578508075,-0.6394736482453005
1592167887.229445,0.17862385182598398,-0.6257036071783592,0.007883324228694824,0.5392030153232521,0.3552283843006436,-0.4169807992477914,-0.6396878524090434
1592167887.239445,0.17855123199730266,-0.6253565200684846,0.007859728135449493,0.5393134832047393,0.35506842015431295,-0.4167670349673939,-0.6398221919050234
1592167887.249445,0.17846402911853337,-0.6250117070792388,0.007843838917285607,0.5393315099172837,0.3550281388419725,-0.41657630329998385,-0.6399538950456912
1592167887.259445,0.17836207377143054,-0.6246601511036063,0.007833810107898,0.5392885095384701,0.35504113740658855,-0.41641594719415576,-0.6400872684541971
1592167887.269445,0.1782448857047162,-0.6242921034735333,0.007825794920016388,0.5391852884436475,0.3551322243864072,-0.4162745191985655,-0.6402152158330373
1592167887.279445,0.178113985064969,-0.6238944237866346,0.007818769756454059,0.5390899274070609,0.35527619687882056,-0.41613392740706084,-0.6403072443917633
1592167887.289445,0.17797265851436153,-0.6234601155171512,0.007809997001650527,0.538943863883098,0.3555016937795032,-0.4159862041469979,-0.6404010775118012
1592167887.299445,0.1778237931752196,-0.6229691817431289,0.007795286806236471,0.5388669551346796,0.35569115752765623,-0.4156203020923597,-0.6405977028920116
1592167887.309445,0.1776511889691794,-0.6224231885485692,0.007783629807485821,0.538790032515502,0.3558475420239093,-0.41530752300709456,-0.6407785907971622
1592167887.319445,0.17745594883780047,-0.6218186799746047,0.007778544974140415,0.5389261120957385,0.35585729843660524,-0.41520759358185305,-0.640723394898396
1592167887.329445,0.17726240824491768,-0.6211480654992652,0.0077661011185319,0.5391479524104178,0.35576722217495477,-0.4150534920168385,-0.6406877619360689
1592167887.3394449,0.17707663693851536,-0.6204349734012126,0.007743888722971255,0.5392503110620409,0.3555954238625005,-0.41488859349357843,-0.6408026043376144
1592167887.3494449,0.17690015743780052,-0.6196728344205708,0.007712487250488469,0.5393931565883265,0.35529899642502366,-0.41470161636367603,-0.6409686597956533
1592167887.3594449,0.17673590955463855,-0.6188540958009701,0.007667626171071851,0.5394978625518849,0.35479412674564187,-0.41451939835285756,-0.6412771621420758
1592167887.3694448,0.1765761701352532,-0.6179801826376525,0.0076114236764023855,0.539554,0.35416064300945127,-0.4143104173638039,-0.6417154832959766
1592167887.3794448,0.17641533561951708,-0.6170606293063348,0.007546267686479719,0.5395184675823257,0.35351016818041586,-0.4140223090754323,-0.6422898670433382
1592167887.3894448,0.17625458803980465,-0.6161039840463942,0.007471532316385809,0.5393730173284561,0.35290154455986233,-0.41361169678614884,-0.6430103613791773
1592167887.3994448,0.17608947395588348,-0.6151107604104606,0.007388255409446229,0.5391544303792593,0.35225053941666035,-0.4131443573162834,-0.6438506019339568
1592167887.4094448,0.17591634041969872,-0.6140771278982756,0.0072990711478949375,0.5389415587692511,0.35155193566818965,-0.4126557741400731,-0.6447233578287702
1592167887.4194448,0.17572945220756092,-0.6130036193346975,0.007208628768840098,0.5387631459038702,0.35080593629470913,-0.41219082102899735,-0.6455749169917626
1592167887.4294448,0.17551803758588108,-0.611899658747509,0.007118746773903844,0.5385762276048026,0.3499860352347469,-0.41178649192005706,-0.6464349353968915
1592167887.4394448,0.17528800655536225,-0.610773278388164,0.007032507036639053,0.5384467082883115,0.3491136698049776,-0.4114132956937659,-0.6472513551680094
1592167887.4494448,0.17504662117588637,-0.6096289249758972,0.0069529934018341495,0.5383194332215773,0.34819243035658665,-0.4111469400182844,-0.6480211826882143
1592167887.4594448,0.1747643372691388,-0.6084716027066762,0.006892729008495828,0.5382395766300481,0.3472557974978741,-0.41107112727564604,-0.6486393739673902
1592167887.4694448,0.17442142879284844,-0.6073099798394979,0.006860459364930239,0.5381831963139219,0.3464911426794671,-0.41114650082835896,-0.6490461417478612
