time,pos_x,pos_y,pos_z,q,p1,p2,p3
1589986474.4145114,-0.0,0.1863459453755275,0.56,0.01239013671875,-0.19549560546875,-0.035888671875,0.97998046875
1589986474.4245114,-0.0,0.1863459453755275,0.56,0.01239013671875,-0.19549560546875,-0.03584833789739493,0.97998046875
1589986474.4345114,-0.0,0.1863459453755275,0.56,0.01239013671875,-0.19549560546875,-0.03582763671875,0.97998046875
1589986474.4445114,-0.0,0.1863459453755275,0.56,0.01239013671875,-0.19549560546875,-0.03582763671875,0.97998046875
1589986474.4545114,-0.0,0.1863459453755275,0.56,0.01239013671875,-0.19549560546875,-0.03580110105994152,0.97998046875
1589986474.4645114,-0.0,0.1863459453755275,0.56,0.01239013671875,-0.19547573867680243,-0.0357666015625,0.97998046875
1589986474.4745114,-0.0,0.1863459453755275,0.56,0.012379652467267266,-0.19542408606101727,-0.035756117311017264,0.97998046875
1589986474.4845114,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.03570556640625,0.97998046875
1589986474.4945114,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.03570556640625,0.97998046875
1589986474.5045114,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.035699358686608534,0.97998046875
1589986474.5145113,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.035648889528841134,0.97998046875
1589986474.5245113,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.03564453125,0.97998046875
1589986474.5345113,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.03564453125,0.97998046875
1589986474.5445113,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.03558349609375,0.97998046875
1589986474.5545113,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.03558349609375,0.97998046875
1589986474.5645113,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.03558349609375,0.97998046875
1589986474.5745113,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.03557979303603808,0.97998046875
1589986474.5845113,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.97999711385271
1589986474.5945113,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.9800406364225603
1589986474.6045113,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.6145113,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.6245112,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.6345112,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.6445112,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.6545112,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.6645112,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.6745112,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.6845112,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.6945112,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.7045112,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.7145112,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.7245111,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.7345111,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.7445111,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.754511,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.764511,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.774511,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.784511,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.794511,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.804511,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.814511,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.824511,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.834511,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.844511,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.854511,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.864511,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.874511,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.884511,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.894511,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.904511,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.914511,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.924511,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.934511,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.944511,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.954511,-0.0,0.1863459453755275,0.56,0.0123291015625,-0.19537353515625,-0.0355224609375,0.98004150390625
1589986474.964511,-0.0,0.1863459453755275,0.56,0.012317259541230448,-0.19544641233376955,-0.035595338115019554,0.97998046875
1589986474.974511,-0.0,0.1863459453755275,0.56,0.012270094989135791,-0.19549357688586422,-0.03564250266711421,0.97998046875
1589986474.984511,-0.0,0.1863459453755275,0.56,0.01226806640625,-0.19566390844770706,-0.035720977295069026,0.9799650578611809
1589986474.994511,-0.0,0.1863459453755275,0.56,0.01226806640625,-0.19585685495063063,-0.03578061998765766,0.9799054151685923
1589986475.0045109,-0.0,0.1863459453755275,0.56,0.012282043243372594,-0.19610082922349037,-0.03584161355587259,0.9798444216003774
1589986475.0145109,-0.0,0.1863459453755275,0.56,0.0123500263234188,-0.1963204496413782,-0.0359095966359188,0.97979736328125
1589986475.0245109,-0.0,0.1863459453755275,0.56,0.012435843009369448,-0.19644917467030418,-0.035995413321869445,0.97979736328125
1589986475.0345109,-0.0,0.1863459453755275,0.56,0.012636760986804033,-0.19653568676805402,-0.03613777978610806,0.979736328125
1589986475.0445108,-0.0,0.1863459453755275,0.56,0.0126953125,-0.19659423828125,-0.036273896515918475,0.979736328125
1589986475.0545108,-0.0,0.1863459453755275,0.56,0.0126953125,-0.19662323034334125,-0.03640594518709126,0.9797266641043029
1589986475.0645108,-0.0,0.1863459453755275,0.56,0.012704233745645681,-0.19683087122387408,-0.036604664821978404,0.9796663717231043
1589986475.0745108,-0.0,0.1863459453755275,0.56,0.012760553149710679,-0.1971645821548034,-0.03688626184230339,0.9796100523190393
1589986475.0845108,-0.0,0.1863459453755275,0.56,0.012808550704056594,-0.19740456992653296,-0.03712624961403297,0.9795620547646934
1589986475.0945108,-0.0,0.1863459453755275,0.56,0.0128173828125,-0.19732666015625,-0.03717969090496796,0.97955322265625
1589986475.1045108,-0.0,0.1863459453755275,0.56,0.0128173828125,-0.19732666015625,-0.03722605927226725,0.97955322265625
1589986475.1145108,-0.0,0.1863459453755275,0.56,0.012746734063942172,-0.19752899280961567,-0.03719299094326869,0.9794921875
1589986475.1245108,-0.0,0.1863459453755275,0.56,0.012704006194686342,-0.19761444854812732,-0.03702207946624537,0.9794921875
1589986475.1345108,-0.0,0.1863459453755275,0.56,0.012468498286396812,-0.1976209087512867,-0.03704833984375,0.9794921875
1589986475.1445107,-0.0,0.1863459453755275,0.56,0.012214194269522083,-0.1975815752085956,-0.03703756541640442,0.9794921875
1589986475.1545107,-0.0,0.1863459453755275,0.56,0.011920650754552072,-0.19729391697391657,-0.03697040873932083,0.9795597712927167
