time,pos_x,pos_y,pos_z,q,p1,p2,p3
1589988486.618977,-0.0,0.20077753226595318,0.56,0.0552978515625,-0.20770263671875,-0.03582763671875,0.9759521484375
1589988486.628977,-0.0,0.20077753226595318,0.56,0.0552978515625,-0.20770263671875,-0.035888671875,0.9759521484375
1589988486.638977,-0.0,0.20077753226595318,0.56,0.0552978515625,-0.20766446556078144,-0.03585050071703144,0.9759521484375
1589988486.648977,-0.0,0.20077753226595318,0.56,0.0552978515625,-0.2076416015625,-0.03582763671875,0.9759521484375
1589988486.658977,-0.0,0.20077753226595318,0.56,0.0552978515625,-0.2076416015625,-0.03582763671875,0.975995645440858
1589988486.668977,-0.0,0.20077753226595318,0.56,0.0552978515625,-0.207602491770204,-0.03578852692645402,0.97601318359375
1589988486.678977,-0.0,0.20077753226595318,0.56,0.0552978515625,-0.20758056640625,-0.0357666015625,0.97601318359375
1589988486.688977,-0.0,0.20077753226595318,0.56,0.0552660827879567,-0.2075487976317067,-0.0357348327879567,0.97601318359375
1589988486.698977,-0.0,0.20077753226595318,0.56,0.05523681640625,-0.20751953125,-0.03570556640625,0.97601318359375
1589988486.708977,-0.0,0.20077753226595318,0.56,0.05523681640625,-0.20751953125,-0.03570556640625,0.97601318359375
1589988486.718977,-0.0,0.20077753226595318,0.56,0.05523681640625,-0.20751953125,-0.03570556640625,0.97601318359375
1589988486.728977,-0.0,0.20077753226595318,0.56,0.05523681640625,-0.20748083635233863,-0.035666871508588625,0.97601318359375
1589988486.738977,-0.0,0.20077753226595318,0.56,0.05523681640625,-0.20745849609375,-0.03559971432491935,0.97601318359375
1589988486.748977,-0.0,0.20077753226595318,0.56,0.0552783373655176,-0.20745849609375,-0.0355419751344824,0.97601318359375
1589988486.758977,-0.0,0.20077753226595318,0.56,0.0552978515625,-0.20745849609375,-0.03544016398355632,0.97601318359375
1589988486.768977,-0.0,0.20077753226595318,0.56,0.0552978515625,-0.20742159676032335,-0.03536349129157335,0.9760500829271767
1589988486.778977,-0.0,0.20077753226595318,0.56,0.0552978515625,-0.2073974609375,-0.03533935546875,0.97607421875
1589988486.788977,-0.0,0.20077753226595318,0.56,0.0552978515625,-0.2073974609375,-0.035293467813797864,0.97607421875
1589988486.798977,-0.0,0.20077753226595318,0.56,0.0552978515625,-0.20735106498084058,-0.0352783203125,0.97607421875
1589988486.808977,-0.0,0.20077753226595318,0.56,0.0552978515625,-0.20733642578125,-0.0352783203125,0.97607421875
1589988486.8189769,-0.0,0.20077753226595318,0.56,0.0552978515625,-0.20733642578125,-0.03525090686965627,0.97607421875
1589988486.8289769,-0.0,0.20077753226595318,0.56,0.0552978515625,-0.20733642578125,-0.03521728515625,0.97607421875
1589988486.8389769,-0.0,0.20077753226595318,0.56,0.0552978515625,-0.20731541842293436,-0.03521728515625,0.97607421875
1589988486.8489769,-0.0,0.20077753226595318,0.56,0.0552978515625,-0.207275390625,-0.035202063931907,0.97607421875
1589988486.8589768,-0.0,0.20077753226595318,0.56,0.05527313660134674,-0.207275390625,-0.03515625,0.97607421875
1589988486.8689768,-0.0,0.20077753226595318,0.56,0.05523681640625,-0.207275390625,-0.03515625,0.97607421875
1589988486.8789768,-0.0,0.20077753226595318,0.56,0.05523681640625,-0.20724988909025974,-0.03513074846525975,0.97607421875
1589988486.8889768,-0.0,0.20077753226595318,0.56,0.05523681640625,-0.20721435546875,-0.03509521484375,0.97607421875
1589988486.8989768,-0.0,0.20077753226595318,0.56,0.05523681640625,-0.20721435546875,-0.03512409494066627,0.97607421875
1589988486.9089768,-0.0,0.20077753226595318,0.56,0.05523681640625,-0.20721435546875,-0.03512989208465204,0.976100576665348
1589988486.9189768,-0.0,0.20077753226595318,0.56,0.05523681640625,-0.20718157835783033,-0.03509521484375,0.97613525390625
1589988486.9289768,-0.0,0.20077753226595318,0.56,0.05523681640625,-0.2071533203125,-0.03509521484375,0.97613525390625
1589988486.9389768,-0.0,0.20077753226595318,0.56,0.05523681640625,-0.2071533203125,-0.03505246654748548,0.97613525390625
1589988486.9489768,-0.0,0.20077753226595318,0.56,0.05523681640625,-0.2071533203125,-0.0350341796875,0.97613525390625
1589988486.9589767,-0.0,0.20077753226595318,0.56,0.05523681640625,-0.20712048629744384,-0.0350341796875,0.97613525390625
1589988486.9689767,-0.0,0.20077753226595318,0.56,0.05523681640625,-0.20709228515625,-0.0350341796875,0.97613525390625
1589988486.9789767,-0.0,0.20077753226595318,0.56,0.05523681640625,-0.20709228515625,-0.0350341796875,0.97613525390625
1589988486.9889767,-0.0,0.20077753226595318,0.56,0.05523681640625,-0.20705969635280766,-0.03500159088405767,0.97613525390625
1589988486.9989767,-0.0,0.20077753226595318,0.56,0.05523681640625,-0.20703125,-0.03497314453125,0.97613525390625
1589988487.0089767,-0.0,0.20077753226595318,0.56,0.05523681640625,-0.20703125,-0.03497314453125,0.97613525390625
1589988487.0189767,-0.0,0.20077753226595318,0.56,0.05523681640625,-0.20703125,-0.03494793291521947,0.97613525390625
1589988487.0289767,-0.0,0.20077753226595318,0.56,0.05521592730141824,-0.20701036089516825,-0.034912109375,0.97613525390625
1589988487.0389767,-0.0,0.20077753226595318,0.56,0.05517578125,-0.20697021484375,-0.034912109375,0.97613525390625
1589988487.0489767,-0.0,0.20077753226595318,0.56,0.05517578125,-0.20697021484375,-0.034912109375,0.9761632670059607
1589988487.0589767,-0.0,0.20077753226595318,0.56,0.05517578125,-0.20697021484375,-0.03488201119439031,0.9761962890625
1589988487.0689766,-0.0,0.20077753226595318,0.56,0.05517578125,-0.20694168921640627,-0.03485107421875,0.9761962890625
1589988487.0789766,-0.0,0.20077753226595318,0.56,0.05517578125,-0.2069091796875,-0.03485107421875,0.9761962890625
1589988487.0889766,-0.0,0.20077753226595318,0.56,0.05517578125,-0.2069091796875,-0.03485107421875,0.9761962890625
1589988487.0989766,-0.0,0.20077753226595318,0.56,0.05517578125,-0.2069091796875,-0.034813408052170036,0.9761962890625
1589988487.1089766,-0.0,0.20077753226595318,0.56,0.05517578125,-0.2069091796875,-0.03482399145775643,0.9761962890625
1589988487.1189766,-0.0,0.20077753226595318,0.56,0.05517578125,-0.2068835196417616,-0.03485107421875,0.9761962890625
1589988487.1289766,-0.0,0.20077753226595318,0.56,0.05517578125,-0.20684814453125,-0.03485107421875,0.9761962890625
1589988487.1389766,-0.0,0.20077753226595318,0.56,0.05517578125,-0.20684814453125,-0.03482294610119838,0.9761962890625
1589988487.1489766,-0.0,0.20077753226595318,0.56,0.05517578125,-0.20684814453125,-0.0347900390625,0.9761962890625
1589988487.1589766,-0.0,0.20077753226595318,0.56,0.05517578125,-0.20684814453125,-0.0347900390625,0.9761962890625
1589988487.1689765,-0.0,0.20077753226595318,0.56,0.05514805288558415,-0.20684814453125,-0.03481776742691585,0.9761962890625
1589988487.1789765,-0.0,0.20077753226595318,0.56,0.05511474609375,-0.20683049889720853,-0.03488636548683293,0.9761962890625
1589988487.1889765,-0.0,0.20077753226595318,0.56,0.05510664907050273,-0.206787109375,-0.03498933857774454,0.9761962890625
1589988487.1989765,-0.0,0.20077753226595318,0.56,0.0550537109375,-0.206787109375,-0.0351173988893052,0.9761962890625
1589988487.2089765,-0.0,0.20077753226595318,0.56,0.05503985020222682,-0.206787109375,-0.03518397147054635,0.9761962890625
1589988487.2189765,-0.0,0.20077753226595318,0.56,0.05499267578125,-0.206787109375,-0.0353311089091271,0.9761962890625
1589988487.2289765,-0.0,0.20077753226595318,0.56,0.054958377752990714,-0.206787109375,-0.03546898668151858,0.9761962890625
1589988487.2389765,-0.0,0.20077753226595318,0.56,0.054768566158580445,-0.20676672506669755,-0.03556322955410489,0.9762166733708024
1589988487.2489765,-0.0,0.20077753226595318,0.56,0.05453747512725957,-0.20673783868778245,-0.03562100231193511,0.9762455597497176
1589988487.2589765,-0.0,0.20077753226595318,0.56,0.05420393870221281,-0.20659306273386824,-0.03556472435907094,0.9762839265157264
1589988487.2689764,-0.0,0.20077753226595318,0.56,0.05366944406885074,-0.20629996056832348,-0.035375041588981054,0.9763701898903614
1589988487.2789764,-0.0,0.20077753226595318,0.56,0.052727644437039964,-0.2056865240492535,-0.03498074811743057,0.9765892157850348
1589988487.2889764,-0.0,0.20077753226595318,0.56,0.0515273119630957,-0.2046733546622028,-0.03434190490416695,0.9768853471169642
1589988487.2989764,-0.0,0.20077753226595318,0.56,0.050018817483388704,-0.2033136705051449,-0.0333865684264258,0.9772896947962809
1589988487.3089764,-0.0,0.20077753226595318,0.56,0.049091809512813334,-0.2027366324943272,-0.032972884526995386,0.9774530489076682
1589988487.3189764,-0.0,0.20077753226595318,0.56,0.04864932761395907,-0.20284280265213414,-0.03289794921875,0.9774485867863023
1589988487.3289764,-0.0,0.20077753226595318,0.56,0.048725606365690066,-0.20354297264560833,-0.033082182988695516,0.9773064519255327
1589988487.3389764,-0.0,0.20077753226595318,0.56,0.04965578274548006,-0.20526614131689008,-0.033843898459780954,0.9768829824107346
1589988487.3489764,-0.0,0.20077753226595318,0.56,0.05228310560386548,-0.20758441259127666,-0.035283128043783314,0.9761943659699867
1589988487.3589764,-0.0,0.20077753226595318,0.56,0.05437608664323273,-0.208067408215746,-0.03588687257437002,0.975952868157752
1589988487.3689764,-0.0,0.20077753226595318,0.56,0.05919715389042189,-0.20774479961230927,-0.03647110102524603,0.9757087797760642
1589988487.3789763,-0.0,0.20077753226595318,0.56,0.06189535953831318,-0.2083015722063186,-0.03715635960248827,0.9754089791485208
1589988487.3889763,-0.0,0.20077753226595318,0.56,0.06769212807904888,-0.20833548855630954,-0.03802826474440497,0.9749626545996427
1589988487.3989763,-0.0,0.20077753226595318,0.56,0.07190379786972571,-0.2084893348773352,-0.03879808275700559,0.9745930715846978
1589988487.4089763,-0.0,0.20077753226595318,0.56,0.07610566939327913,-0.20865627539828582,-0.03964276162682028,0.9742276914522149
1589988487.4189763,-0.0,0.20077753226595318,0.56,0.0792303182930816,-0.20863937692238207,-0.0401920200490723,0.9739495267644418
1589988487.4289763,-0.0,0.20077753226595318,0.56,0.0848096705758791,-0.20882701036090542,-0.041176703813709574,0.9733915915361621
1589988487.4389763,-0.0,0.20077753226595318,0.56,0.08935211423279577,-0.20895109786444124,-0.041920114114014986,0.9729373471704704
1589988487.4489763,-0.0,0.20077753226595318,0.56,0.09363714165357859,-0.20907476800524408,-0.04264965746917877,0.9724824223642975
1589988487.4589763,-0.0,0.20077753226595318,0.56,0.09588623046875,-0.2091064453125,-0.04302978515625,0.97222900390625
1589988487.4689763,-0.0,0.20077753226595318,0.56,0.10104631154014386,-0.2088822435397708,-0.04389624783843549,0.971718382521719
1589988487.4789762,-0.0,0.20077753226595318,0.56,0.10500169962273033,-0.20723381546879427,-0.044540626632523256,0.9716115757704772
1589988487.4889762,-0.0,0.20077753226595318,0.56,0.10862844342504487,-0.20583147453189932,-0.04516926222492444,0.9715148626024155
1589988487.4989762,-0.0,0.20077753226595318,0.56,0.1143991129187329,-0.20373652214725546,-0.04618767165108014,0.9712221189255843
1589988487.5089762,-0.0,0.20077753226595318,0.56,0.11780868489086196,-0.20264545911617418,-0.04682412508587756,0.9710402750870707
1589988487.5189762,-0.0,0.20077753226595318,0.56,0.12344327435838791,-0.2007893002455701,-0.04780773756500385,0.9706670117488444
1589988487.5289762,-0.0,0.20077753226595318,0.56,0.126701796071611,-0.19980316867446313,-0.048365116279107806,0.9704097600346425
1589988487.5389762,-0.0,0.20077753226595318,0.56,0.13259561677188175,-0.19813487795425952,-0.04937772599042313,0.9699349332764199
1589988487.5489762,-0.0,0.20077753226595318,0.56,0.13664449860430894,-0.19703063745450666,-0.05000872056171048,0.9695668531098356
