time,x,y,z,q,x,y,z
1592167831.9394977,-0.032662451949150434,-0.0015044213736383277,0.008979140254446606,0.5517985103192629,0.3537607605317803,-0.40651652601067456,-0.6364871432712274
1592167831.9494977,-0.03266334662705316,-0.0015082851121117882,0.008980115297957293,0.5517141632079995,0.35387002476893104,-0.406499,-0.636511
1592167831.9594977,-0.0326642367741301,-0.0015121638457715099,0.008981090346303617,0.551613018731799,0.35404207168623764,-0.40651463616721467,-0.6364929184077032
1592167831.9694977,-0.03266594191249478,-0.001516802651009576,0.008983065549033319,0.5515084012771564,0.35427906146301774,-0.40658714293859144,-0.6364051087291216
1592167831.9794977,-0.03266681191005101,-0.0015222339065744926,0.008984611299106245,0.5514394047971283,0.35450897601435893,-0.4066518761622974,-0.6362959417529641
1592167831.9894977,-0.03266719634045367,-0.001528362018945437,0.008986016818236988,0.5514323606495135,0.35469945405039344,-0.40662604308652167,-0.6362116206703106
1592167831.9994977,-0.032666465644685755,-0.0015389931221056173,0.008987991747177444,0.5516717181805392,0.3547447436979346,-0.40663791686372047,-0.6359718955657726
1592167832.0094976,-0.03265825939071984,-0.0015717691603726644,0.00898897238949394,0.5520459975094213,0.3547026670817631,-0.40678518495457605,-0.6355759897451772
1592167832.0194976,-0.03262325377785732,-0.0016784985513178432,0.008992620324330628,0.5523955671850624,0.3546755160348301,-0.4066722414540486,-0.6353594789307587
1592167832.0294976,-0.032560468723894065,-0.0018911352186229413,0.009003372432476573,0.5527910805455093,0.3547333871556542,-0.40648185115181673,-0.6351053151479792
1592167832.0394976,-0.03249405367917996,-0.0021625059405121884,0.009021759612192957,0.5531316173926115,0.35488302672793715,-0.40637888802308,-0.6347913122419256
1592167832.0494976,-0.03242609287140329,-0.002467468718645256,0.009043738931031135,0.5534384471375562,0.35512509594011177,-0.4063273639017779,-0.6344214117995546
1592167832.0594976,-0.032343431433561304,-0.002800419496367203,0.009064694444636867,0.5536695137362866,0.3554315230581696,-0.40640811432797797,-0.6339960294448779
1592167832.0694976,-0.03222527434293745,-0.003157180080043027,0.009077499107058627,0.5539774792506782,0.35576446017431623,-0.40637308165994573,-0.6335627593703718
1592167832.0794976,-0.03206315357806655,-0.0035342125997294927,0.009076200039763458,0.5543742581927354,0.3560421446914251,-0.406142227338122,-0.6332078553085748
1592167832.0894976,-0.0318429676758318,-0.00393805249026096,0.009057266827989761,0.5548314912716114,0.3562191558648278,-0.40563711554773674,-0.633031217021143
1592167832.0994976,-0.03156654896367675,-0.004374998362629972,0.009019166995992473,0.5553945154001115,0.356358765124451,-0.40496573150148873,-0.6328893342742463
1592167832.1094975,-0.031242052486533268,-0.00485137076519031,0.008968528472159981,0.5560076167680386,0.35646385156022753,-0.40418085218828353,-0.6327934409074881
1592167832.1194975,-0.03088060317856244,-0.005368215870924151,0.008907372675628227,0.5566548571965474,0.35652452591846184,-0.4033318478026809,-0.6327308605099993
1592167832.1294975,-0.030494380983693926,-0.005926497282630095,0.008838450919190863,0.5573278573188208,0.35653698230417274,-0.4024695677525535,-0.6326805929959732
1592167832.1394975,-0.030101411864563866,-0.0065378427743508745,0.008768602271878837,0.5579435764482439,0.356526082715077,-0.4016890687293568,-0.6326401488871386
1592167832.1494975,-0.02972459867941481,-0.007207197452579421,0.008714408351815493,0.5584163974352757,0.3565257945252777,-0.40109341759143785,-0.6326018561446761
1592167832.1594975,-0.029387373785017316,-0.007946445160253482,0.008690222539433355,0.5587080689620245,0.35661926326648286,-0.4007767502282891,-0.632491977813099
1592167832.1694975,-0.02910756826695059,-0.008764040594748761,0.00870868662192516,0.5587002284062037,0.35684748736939703,-0.40081713200771724,-0.632344076108341
1592167832.1794975,-0.028888881653037504,-0.009665078759588948,0.00877763606282148,0.5584037897138407,0.3573005726545037,-0.40113319942314607,-0.6321499057199336
1592167832.1894975,-0.02872075761003039,-0.010652846286652584,0.008891333220783544,0.5577786696550443,0.35798360381167815,-0.4016388240218527,-0.631994471115596
1592167832.1994975,-0.02860461466690603,-0.011743719527422057,0.009050170332940328,0.5569084242272121,0.358936567428129,-0.40230205894929855,-0.6317992987889862
1592167832.2094975,-0.02854791351146635,-0.012930716976689623,0.009244923971631326,0.5558232952647054,0.3600055613121058,-0.4033355083208743,-0.6314881940370276
1592167832.2194974,-0.028531587870092637,-0.0141881838890289,0.00946592236198659,0.5546050240805955,0.36110954272290996,-0.40460685593971735,-0.6311153774599064
1592167832.2294974,-0.028539167996432902,-0.015518273089190128,0.009697297173540476,0.5534451636747589,0.3621910294428258,-0.4060574599043469,-0.6305815080439758
1592167832.2394974,-0.028558249318813123,-0.01692364323797742,0.009904043690009587,0.5525888746626033,0.36306367358611097,-0.40778721045949495,-0.6297132918862557
