time,x,y,z,q,x,y,z
1592167842.3394878,-0.031041607337300405,-0.013938138437864811,0.011843495680864602,0.5422682212256394,0.34655866009808545,-0.41346517151946693,-0.6441184025979783
1592167842.3494878,-0.030779667672682413,-0.014691152537086888,0.011858756854983056,0.5421127420305478,0.3465223232811454,-0.4136048207818625,-0.6441799522658714
1592167842.3594878,-0.03052575570776581,-0.015456803259089855,0.011878240372984022,0.5419161885679661,0.34648787510171103,-0.4137891552413653,-0.6442444684363908
1592167842.3694878,-0.030287536659737355,-0.01625731275152835,0.011910743488308713,0.541628368365741,0.34648550554437946,-0.41404225685223484,-0.6443257291303373
1592167842.3794878,-0.03007576243058057,-0.017133340224887023,0.011961673175821981,0.5413820410539404,0.3465645015984161,-0.41447738291215985,-0.6442104945653851
1592167842.3894877,-0.029884380441759076,-0.018087843091455533,0.01202023371648614,0.5413732036995811,0.34675238454688545,-0.4150152563645903,-0.6437695527763204
1592167842.3994877,-0.029669728819232424,-0.01911465458058293,0.012081565675465204,0.5413919023139414,0.3472630668540391,-0.4152170068584039,-0.6433493701690227
1592167842.4094877,-0.029424373609307067,-0.020206853669320828,0.012145074844182521,0.5414519222432858,0.34791334617016334,-0.4152766006944577,-0.6429090071547872
1592167842.4194877,-0.029149620386922547,-0.021343364868249302,0.012201013405763607,0.5416482677143495,0.3485068823718471,-0.4153175210088535,-0.6423947226724204
1592167842.4294877,-0.028833454447887288,-0.02251336923753784,0.012239561141703725,0.5419827709113503,0.3490424426785031,-0.4152544392081168,-0.6418628796388083
1592167842.4394877,-0.028472600212317713,-0.023710520775878242,0.01226046876331136,0.5424040978048456,0.3495119292489722,-0.4150896861066511,-0.6413583959796172
1592167842.4494877,-0.028055807715774,-0.024930708977237967,0.012262102571277288,0.5428529167517562,0.3499202843837992,-0.41482519637387105,-0.6409266865499283
1592167842.4594877,-0.027592809879483593,-0.02617270104218151,0.012252609194718508,0.5433862211603028,0.3502013597504597,-0.4145064603743105,-0.6405267095446188
1592167842.4694877,-0.027087406740726964,-0.02744542422909628,0.012229644561525721,0.5440098775801152,0.350370679971796,-0.414157209214173,-0.640131141797286
1592167842.4794877,-0.026547801647369963,-0.028763567799942172,0.012193060702232876,0.5447116018859037,0.3504584679502143,-0.41379989084486857,-0.6397166557433724
1592167842.4894876,-0.025972253939706938,-0.030138283428203832,0.01214724181330311,0.5454392964205445,0.35054644366264504,-0.413376145483052,-0.6393226902979433
1592167842.4994876,-0.025365610331212558,-0.03157301265048909,0.012099081765386542,0.5461747701247793,0.3506220306107109,-0.41292621832248183,-0.638943712950863
1592167842.5094876,-0.024749425491047933,-0.03306679012537934,0.012057665470672824,0.546842587756936,0.3507082202264892,-0.4125535555170339,-0.638565470504539
1592167842.5194876,-0.02414201768143705,-0.03461736753778257,0.012031569667692926,0.5473802280744811,0.3508384462732753,-0.412328894443081,-0.6381784618385532
1592167842.5294876,-0.02355010302948035,-0.036221512625637976,0.012022062224588242,0.5477574580679885,0.35100096012342896,-0.4122793727646444,-0.6377977248713427
1592167842.5394876,-0.022966902144329827,-0.03787788335866878,0.012030642040569256,0.5479442629848376,0.3512485804757846,-0.4123330605623438,-0.6374658062004998
