time,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z
1592167918.9894147,0.009169410633406943,9.229090804066443,3.559305611497967,-0.3244444444444444,-0.35888888888888887,-0.6311111111111111,-0.01250193479691901,-0.02830978910838904,-0.013356214711954126
1592167918.9994147,0.009176933246744734,9.254154245393911,3.56652682818713,-0.3244444444444444,-0.35888888888888887,-0.626720291183907,-0.020475083872448094,-0.033552083872448096,-0.013989863726630742
1592167919.0094147,0.02969399994537665,9.23752871019764,3.6848214301596314,-0.3244444444444444,-0.35888888888888887,-0.6233333333333333,-0.02007822195799962,-0.03172656448360646,-0.018636342525606836
1592167919.0194147,-7.487499530887238e-05,9.245752603021517,3.8085972280449716,-0.3244444444444444,-0.35888888888888887,-0.6233333333333333,-0.01557134911400285,-0.0271,-0.021118
1592167919.0294147,-0.03732376924352219,9.24180684575844,3.8768680218519576,-0.3244444444444444,-0.35888888888888887,-0.6233333333333333,-0.0030758686548870845,-0.018750734910904465,-0.020466244970301486
1592167919.0394146,-0.04698565419359854,9.200416993971206,3.806974406933943,-0.3244444444444444,-0.35888888888888887,-0.6233333333333333,0.01054002054145848,-0.017952472331017603,-0.020667527668982395
1592167919.0494146,-0.07354054342182888,9.261408284190976,3.7204879037069327,-0.33270764092538285,-0.3544394753991528,-0.619519550342131,0.02088493900971457,-0.019860935683345973,-0.017817532158327015
1592167919.0594146,0.016432556699765566,9.248611392911059,3.64222500290099,-0.3388888888888889,-0.3511111111111111,-0.6166666666666667,0.022202,-0.031017796375196187,-0.01904498792798699
1592167919.0694146,0.03266021478390096,9.246173454718281,3.5572466020576012,-0.3388888888888889,-0.3511111111111111,-0.6166666666666667,0.018470062781173014,-0.048402460138133395,-0.023780937218826986
1592167919.0794146,0.07475438711176487,9.268163000153605,3.494260710636923,-0.3388888888888889,-0.3511111111111111,-0.6166666666666667,0.00855804012360857,-0.0647485729342797,-0.030640816374386336
1592167919.0894146,0.06931603649152632,9.239090471354245,3.655324427464129,-0.3388888888888889,-0.3511111111111111,-0.6166666666666667,-0.000168,-0.061208693926642896,-0.037922869451558094
1592167919.0994146,0.03157831296080088,9.247604389339175,3.8048283207767577,-0.33437506030543057,-0.3511111111111111,-0.6023728761523819,0.00674916357732216,-0.03606383628416311,-0.045000331357613395
1592167919.1094146,-0.021997984509032807,9.103088987342655,3.8480381549415235,-0.3322222222222222,-0.3511111111111111,-0.5955555555555555,0.014980775028072144,-0.0058232559349061675,-0.01372775213362697
1592167919.1194146,0.4805523162217663,9.15614063214585,3.684751868112988,-0.3322222222222222,-0.3511111111111111,-0.5955555555555555,-0.00017626270911009004,0.08536025395331243,0.07523451556175811
1592167919.1294146,0.6717473426067085,9.242534497451457,3.4106067132576676,-0.3322222222222222,-0.3511111111111111,-0.5955555555555555,-0.020747538623266136,0.12452939666051148,0.05312379203418527
1592167919.1394145,0.3004691685340333,9.286332353777501,3.469156310146731,-0.3322222222222222,-0.3511111111111111,-0.5955555555555555,-0.039306078161419344,0.14542858204675402,0.015569019935571516
1592167919.1494145,-0.025491274587081156,9.237233387956726,3.2390272342070716,-0.3322222222222222,-0.3511111111111111,-0.6087284452600562,-0.05964399105997662,0.12685174832135443,0.004070137226930944
1592167919.1594145,-0.04045386780720671,9.279143384685158,3.113918434922191,-0.3322222222222222,-0.3511111111111111,-0.6166666666666667,-0.09201327048718944,0.048916738658938225,0.011350492145122402
1592167919.1694145,0.027951700907529513,9.227770572946241,3.2146252496443446,-0.3322222222222222,-0.3511111111111111,-0.6166666666666667,-0.1277516739880161,-0.03324319033922911,0.02905921212379559
1592167919.1794145,0.23794285570319712,9.272665679030043,3.283633497495601,-0.3322222222222222,-0.3511111111111111,-0.6166666666666667,-0.1654312111820885,-0.07332129130000058,0.027928536710841063
1592167919.1894145,0.32536892628082786,9.275219474779608,3.4395327138984286,-0.3322222222222222,-0.3511111111111111,-0.6166666666666667,-0.19265445233489736,-0.05454757711967783,0.0003414817894725865
1592167919.1994145,0.27460731308298464,9.209308197006095,3.535651404937017,-0.3276012850498696,-0.3557320482834637,-0.6206274699572546,-0.21255693419472751,0.010511101977445012,-0.014138694595159606
1592167919.2094145,0.21564079268179367,9.183211728910308,3.4603232767426872,-0.3244444444444444,-0.35888888888888887,-0.6233333333333333,-0.2360756486545029,0.057784571267003856,-0.0006464018386129044
1592167919.2194145,0.18824409792166602,9.139102881698548,3.53256307042551,-0.3244444444444444,-0.35888888888888887,-0.6233333333333333,-0.2631345686339414,0.08415032715654605,0.000639241477395359
1592167919.2294145,0.1467611816244774,9.091629274801546,3.729855940660079,-0.3244444444444444,-0.35888888888888887,-0.6233333333333333,-0.2794571944104798,0.0873166141447676,0.01297
1592167919.2394145,0.15028633109798323,9.156344683000315,3.9062806015727203,-0.3244444444444444,-0.35888888888888887,-0.6233333333333333,-0.2801189973994065,0.06064404072316321,0.007286796856104869
1592167919.2494144,0.11752648364939883,9.103931961574343,4.0842585287279665,-0.3244444444444444,-0.35888888888888887,-0.6274804227788513,-0.2674507290015607,0.016342826307413072,-0.006177502799301425
1592167919.2594144,0.16152742225397632,9.062331277454657,4.205410465549214,-0.3244444444444444,-0.35888888888888887,-0.6311111111111111,-0.2443061603841448,-0.04466259990428845,0.00014393736036323905
1592167919.2694144,0.329756933474307,9.12525567768572,4.369421875027958,-0.3244444444444444,-0.35888888888888887,-0.6311111111111111,-0.21823628733258582,-0.08802186816283675,-0.025636815647812543
1592167919.2794144,0.41427211503733674,9.049822129218773,4.6065904314608535,-0.3244444444444444,-0.35888888888888887,-0.6311111111111111,-0.17033374369225457,-0.11224477594634596,-0.020050861971365526
1592167919.2894144,0.5625148069559814,9.12628010350841,4.6127376900073385,-0.3244444444444444,-0.35888888888888887,-0.6311111111111111,-0.11518256745762401,-0.124039,-0.021421146095299763
1592167919.2994144,0.5542131763134963,9.095359254151557,4.502460048238788,-0.3174245796241345,-0.3505926850103408,-0.6470653493390882,-0.06800413524538412,-0.11913954768778602,-0.04156590462442797
1592167919.3094144,0.43647558446903006,9.180980773463315,4.374544470812802,-0.31222222222222223,-0.34444444444444444,-0.6588888888888889,-0.023280906596428907,-0.0971579048794884,-0.0636344926587491
1592167919.3194144,0.30508768719948787,9.114999734300795,4.309868161814001,-0.31222222222222223,-0.34444444444444444,-0.6588888888888889,0.010702921105054967,-0.0826139970843214,-0.06453039834005259
1592167919.3294144,0.4423653507810034,9.087401196421462,4.1290278627875905,-0.31222222222222223,-0.34444444444444444,-0.6588888888888889,0.03529863406104719,-0.07479990688010317,-0.05246799672968275
1592167919.3394144,0.4983936758086087,9.095476894307016,4.127603793025574,-0.31222222222222223,-0.34444444444444444,-0.6588888888888889,0.042231906873868776,-0.08735625866403363,-0.06317419386416154
1592167919.3494143,0.290876849059668,9.145269122161386,4.058513361561016,-0.31222222222222223,-0.34797996202670683,-0.6400327951168228,0.06018212032229495,-0.07228468152988039,-0.034064029252797445
1592167919.3594143,0.45956619723868175,9.207525084864805,3.890517674340944,-0.31222222222222223,-0.3511111111111111,-0.6233333333333333,0.06749661328999844,-0.052073566668979505,-0.028896908187435538
1592167919.3694143,0.5280835000966376,9.108919807372178,3.821160071054433,-0.31222222222222223,-0.3511111111111111,-0.6233333333333333,0.06581469178606919,-0.01984792122602403,-0.025352263857643834
1592167919.3794143,0.28787236648632275,9.10661283895768,3.619045207437593,-0.31222222222222223,-0.3511111111111111,-0.6233333333333333,0.04621932572500909,0.00947074257856226,-0.03107992929629755
1592167919.3894143,0.1270121248524695,9.135573469078432,3.534243803641179,-0.31222222222222223,-0.3511111111111111,-0.6233333333333333,0.019364366240061697,0.030534097180820466,-0.021931446088594833
1592167919.3994143,0.06394812853129471,9.113574785663253,3.6015591368099877,-0.3272494741528872,-0.34475342760198363,-0.6296910168424608,-0.005851554398018041,0.03745307635686509,-0.011442884026622548
1592167919.4094143,0.19212106863832504,9.177415446728883,3.6844144671429664,-0.3411111111111111,-0.3388888888888889,-0.6355555555555555,-0.020375319345783245,0.0394183105399683,0.013139059574280154
1592167919.4194143,0.2233901547244616,9.242013185608991,3.605973994774888,-0.3411111111111111,-0.3388888888888889,-0.6355555555555555,-0.03625182838293626,0.030748637952500983,-0.016405848044099124
1592167919.4294143,-0.008603355747609108,9.150203334999585,3.5286516336063998,-0.3411111111111111,-0.3388888888888889,-0.6355555555555555,-0.06052197636157127,0.006244791628556437,-0.034973
1592167919.4394143,-0.1402545245542769,9.086703544092755,3.618202977597362,-0.3411111111111111,-0.3388888888888889,-0.6355555555555555,-0.08358712977580121,-0.024782738201233893,-0.017005494033864862
1592167919.4494143,-0.008022550993310985,9.126531220135629,3.703937545525587,-0.33728055992298456,-0.3475076290621736,-0.6355555555555555,-0.10584216792318374,-0.03862746835285355,-0.007361693357669162
1592167919.4594142,0.1414642925314232,9.091409114072034,3.862746954273615,-0.3322222222222222,-0.35888888888888887,-0.6355555555555555,-0.11751397083092867,-0.03634905833814267,-0.0022393162765702657
1592167919.4694142,0.3741213370175742,9.054090213440968,4.09140475580994,-0.3322222222222222,-0.35888888888888887,-0.6355555555555555,-0.1192603273409038,-0.00444856532335805,0.004032978733907673
1592167919.4794142,0.5213014767566179,9.116486692990492,4.137629438886555,-0.3322222222222222,-0.35888888888888887,-0.6355555555555555,-0.11296179602259587,0.049554785592503835,0.011757329331871449
1592167919.4894142,0.47274342039683204,9.102517089595867,4.105771889586804,-0.3322222222222222,-0.35888888888888887,-0.6355555555555555,-0.10665143962519698,0.09558640410877249,0.02657957474504545
1592167919.4994142,0.4008135168319076,9.075823485355121,3.914738701680398,-0.32704079161332733,-0.34758394937857273,-0.6426211427495031,-0.11654525747880218,0.13579402051058004,0.0352545789760736
1592167919.5094142,0.2762733186854837,9.050294556752187,3.952542074143864,-0.32,-0.3322222222222222,-0.6522222222222223,-0.13051623296234266,0.1877161177173088,0.047874885991103656
1592167919.5194142,0.12712661932072505,9.050008474369504,4.0175710328266065,-0.32,-0.3322222222222222,-0.6522222222222223,-0.1388634581668936,0.19996666370267324,0.061185091007100664
1592167919.5294142,0.039103356795596046,9.045450799233388,4.23753513194196,-0.32,-0.3322222222222222,-0.6522222222222223,-0.1310149189721154,0.21468135823024956,0.06222374455952702
1592167919.5394142,-0.044697581062068115,9.09574564182111,4.4786943776222365,-0.32,-0.3322222222222222,-0.6522222222222223,-0.10585201816024468,0.22413648948911755,0.056757484255976265
1592167919.5494142,-0.1937704504489139,9.07541055348042,4.616641486575022,-0.31694178713750765,-0.337027985291853,-0.6544066599811453,-0.06358616499924559,0.22259177980255282,0.04648547302101641
1592167919.5594141,-0.24056264817242234,9.079826522716683,4.519977872907139,-0.31222222222222223,-0.34444444444444444,-0.6577777777777778,-0.009792591655385402,0.18910003579398643,0.04754485572757041
1592167919.5694141,-0.16329639436552945,9.138516549127974,4.379393843504855,-0.31222222222222223,-0.34444444444444444,-0.6577777777777778,0.031147130488933132,0.173172,0.04118161468026385
1592167919.5794141,-0.14790016503344575,9.085183042300688,4.2207904165355625,-0.31222222222222223,-0.34444444444444444,-0.6577777777777778,0.05511874107803652,0.15133151099575834,0.022444538917342882
1592167919.5894141,-0.1856512719845055,9.020038890680619,4.214693749165346,-0.31222222222222223,-0.34444444444444444,-0.6577777777777778,0.07594688508612527,0.12633260682121483,0.02401821775123057
1592167919.599414,-0.0719891891275905,9.027869871192502,4.235837031837016,-0.3174117086601473,-0.33885576674206364,-0.6685559419180837,0.0907922601352924,0.10702825282577272,0.03975262076134094
1592167919.609414,0.1404442939728925,9.046583199608579,4.334861116841533,-0.32666666666666666,-0.3288888888888889,-0.6877777777777778,0.11189027555456912,0.10608164622603268,0.04607798328991011
1592167919.619414,0.20748248060828334,9.052472134955092,4.304336492027915,-0.32666666666666666,-0.3288888888888889,-0.6877777777777778,0.14134805771501704,0.10395844256518924,0.05659039541129903
1592167919.629414,0.2659495876448107,9.08556935806535,4.2562741674478195,-0.32666666666666666,-0.3288888888888889,-0.6877777777777778,0.15824585391696716,0.10890136405965133,0.06094210937095283
1592167919.639414,0.23223552624240015,9.10590692791285,4.21091952571229,-0.32666666666666666,-0.3288888888888889,-0.6877777777777778,0.16991316939979437,0.13403510238426108,0.05977283115849397
1592167919.649414,0.2442345943716983,9.135618218072661,4.17294212142153,-0.3246299597066036,-0.3288888888888889,-0.6853707604613396,0.18458393880436005,0.15639760965687274,0.044652296745197224
1592167919.659414,0.15011629896328532,9.039905425596356,4.174590928003319,-0.31444444444444447,-0.3288888888888889,-0.6733333333333333,0.20133417467754391,0.15531551267473698,0.05243162400959442
1592167919.669414,0.16069262165935946,9.086184371001327,4.055059275402811,-0.31444444444444447,-0.3288888888888889,-0.6733333333333333,0.21637243426632366,0.148666,0.06394644991482323
1592167919.679414,0.17087929653108325,9.094661698106478,4.027297422846657,-0.31444444444444447,-0.3288888888888889,-0.6733333333333333,0.2228076246682432,0.14480534727993574,0.06781154355501581
1592167919.689414,0.1137324959901358,9.087622436008399,3.9452282248794828,-0.31444444444444447,-0.3288888888888889,-0.6733333333333333,0.2326888576119224,0.122927084971152,0.07855805741692559
1592167919.699414,0.16550218786533727,9.114754066643053,3.8580064069458,-0.31633917519810284,-0.3316448608942102,-0.6710941060790098,0.23336936494180122,0.10532175714436609,0.0848259596260573
1592167919.709414,0.22268405283467133,9.100514504729162,3.8318481293961035,-0.32666666666666666,-0.3466666666666667,-0.6588888888888889,0.22172384747675195,0.09595548088124514,0.08565610466234228
1592167919.719414,0.3497304336962425,9.03835554305356,3.8505192367498626,-0.32666666666666666,-0.3466666666666667,-0.6588888888888889,0.206151700266072,0.09297784969745583,0.09669845003647216
1592167919.729414,0.4119705316854643,9.264280921821213,3.7947845083482465,-0.32666666666666666,-0.3466666666666667,-0.6588888888888889,0.2030506324798182,0.09574174618547196,0.08541077378250383
1592167919.739414,0.433861854480898,9.116967966064271,3.684131615834726,-0.32666666666666666,-0.3466666666666667,-0.6588888888888889,0.19697620439238622,0.08411253678885783,0.06483293304918121
1592167919.749414,0.3896559779586531,9.212318074813792,3.4814927416883306,-0.32666666666666666,-0.3482906464021015,-0.6659261344091065,0.17697378323128987,0.08571682053471404,0.056567161745280474
1592167919.759414,0.33421455856668036,9.193026584356707,3.3041149288385934,-0.32666666666666666,-0.35333333333333333,-0.6877777777777778,0.14069405104579877,0.07938792654532313,0.04340136550299354
1592167919.769414,0.15857950530145629,9.146473835363427,3.222126624141772,-0.32666666666666666,-0.35333333333333333,-0.6877777777777778,0.09254500569644496,0.0797788498669836,0.05015749507674129
1592167919.779414,0.2183728557762078,9.181108399437832,3.2367106758797797,-0.32666666666666666,-0.35333333333333333,-0.6877777777777778,0.04350554819532966,0.09535825824769276,0.04779874441896265
1592167919.789414,0.23547476450179244,9.246760870989414,3.36170683964066,-0.32666666666666666,-0.35333333333333333,-0.6877777777777778,0.006828491477819663,0.100559367197206,0.03135088973906568
1592167919.799414,0.09596888721546959,9.187142703023005,3.393709790827519,-0.325845090241211,-0.35333333333333333,-0.6868068238204211,-0.020395511328844533,0.0975371907599686,0.04329454152817461
1592167919.809414,0.2469431635286977,9.328208921624896,3.4727004944003528,-0.31444444444444447,-0.35333333333333333,-0.6733333333333333,-0.015076,0.09363572159220825,0.04069815321250974
1592167919.819414,0.22853158629948797,9.266336997738021,3.6086841313251377,-0.31444444444444447,-0.35333333333333333,-0.6733333333333333,-0.021838039767500265,0.07706247451804989,-0.001838293821125147
1592167919.829414,0.0048415271292752676,9.154484379462582,3.525673772605972,-0.31444444444444447,-0.35333333333333333,-0.6733333333333333,-0.030098947104763876,0.05657533856591483,-0.005098787675377334
1592167919.839414,0.09755037720071019,9.183620367235577,3.5019853802192107,-0.31444444444444447,-0.35333333333333333,-0.6733333333333333,-0.04019601531825752,0.03834098468174248,0.01825636872682455
1592167919.8494139,0.2655503265993464,9.312739852104182,3.605141152861755,-0.3151072349976603,-0.3526705427801175,-0.6729718112133974,-0.043733932878628964,0.04225558484066253,0.011067984333717416
1592167919.8594139,0.2660319970815502,9.228201581123093,3.7326310497595547,-0.32666666666666666,-0.3411111111111111,-0.6666666666666666,-0.04206839611648769,0.03968337114008424,-0.006229005182008036
1592167919.8694139,0.26243264302374814,9.28149912958456,3.8147826784881262,-0.32666666666666666,-0.3411111111111111,-0.6666666666666666,-0.025475285457172977,0.05056458055070458,-0.02669867095172654
1592167919.8794138,0.08661167647658552,9.23785843633795,3.8006652475163314,-0.32666666666666666,-0.3411111111111111,-0.6666666666666666,-0.013779150632002784,0.03291165422559175,-0.023136270540287482
1592167919.8894138,-0.03698760716878459,9.262564726529682,3.7570396396011145,-0.32666666666666666,-0.3411111111111111,-0.6666666666666666,0.003039752893814282,0.011500288360119874,-0.030192640751320363
1592167919.8994138,-0.10435638425542845,9.211707338443517,3.603227616713643,-0.32906185052940384,-0.3411111111111111,-0.6666666666666666,0.00419628344011026,-0.0067854007960709405,-0.0450380508743069
1592167919.9094138,-0.20623006865419316,9.179299318654689,3.4915242060032217,-0.3411111111111111,-0.3411111111111111,-0.6666666666666666,-0.009329063516071733,-0.042423990273635845,-0.04477406806953407
1592167919.9194138,-0.33716095965121945,9.106569037314992,3.52016992545528,-0.3411111111111111,-0.3411111111111111,-0.6666666666666666,-0.026522344115708897,-0.06484449141648561,-0.025435194758828324
1592167919.9294138,-0.26668581915182127,9.172013225616784,3.5089182452611047,-0.3411111111111111,-0.3411111111111111,-0.6666666666666666,-0.044200369533662236,-0.08737436267008977,-0.0017825699103583455
1592167919.9394138,-0.17173560219609368,9.166988972967784,3.599477736740481,-0.3411111111111111,-0.3411111111111111,-0.6666666666666666,-0.06259455174216827,-0.09698755174216826,0.002962672596955532
1592167919.9494138,-0.11052070444703606,9.171864350169374,3.7547467977043896,-0.3411111111111111,-0.34055603560163994,-0.6675389281815498,-0.06922075383075862,-0.10388562308462068,0.018848652910720836
1592167919.9594138,-0.01706761565591504,9.144156840866236,4.013593106782318,-0.3411111111111111,-0.3333333333333333,-0.6788888888888889,-0.05922042511688613,-0.09812680597493421,0.05725051137249883
1592167919.9694138,0.19923510291734595,9.245645819851822,3.9739796474337257,-0.3411111111111111,-0.3333333333333333,-0.6788888888888889,-0.04355983798512203,-0.08224934876311067,0.06473073311530281
